2020,09.03,26146937,862937,18626131,276565,3.30,71.24
2020,09.04,26449006,868977,18843645,310415,3.29,71.25
2020,09.05,26767698,874753,19096373,282857,3.27,71.34
2020,09.06,27026375,879521,19374697,252195,3.25,71.69
2020,09.07,27256881,888671,19541488,231236,3.26,71.69
2020,09.08,27458780,892681,19775197,199159,3.25,72.02
2020,09.09,27704998,897589,20001448,252806,3.24,72.19
2020,09.10,28001717,903932,20249922,300286,3.23,72.32
2020,09.11,28303186,909718,20491276,309381,3.21,72.40
2020,09.12,28636670,915685,20731695,306836,3.20,72.40
2020,09.13,28898751,920187,20981934,258292,3.18,72.60
2020,09.14,29149161,924219,21149863,261333,3.17,72.56
2020,09.15,29411329,928540,21425162,243774,3.16,72.85
2020,09.16,29709020,935176,21675177,298987,3.15,72.96
2020,09.17,30010285,941102,21922854,307406,3.14,73.05
2020,09.18,30331239,946484,22163126,326004,3.12,73.07
2020,09.19,30677809,952329,22435931,308772,3.10,73.13
2020,09.20,30942547,957251,22707771,261317,3.09,73.39
2020,09.21,31214855,960878,22918319,276012,3.08,73.42
2020,09.22,31456220,965162,23195105,226436,3.07,73.74
2020,09.23,31764499,971491,23457520,298174,3.06,73.85
2020,09.24,32038735,977071,23717183,277975,3.05,74.03
2020,09.25,32403722,983568,23974049,372698,3.04,73.99
2020,09.26,32745118,989422,24250061,299022,3.02,74.06
2020,09.27,33021240,994583,24511440,270649,3.01,74.23
2020,09.28,33274633,998124,24728429,261151,3.00,74.32
2020,09.29,33532477,1002474,24987373,251160,2.99,74.52
2020,09.30,33827357,1008648,25247227,291274,2.98,74.64
2020,10.01,34150321,1014788,25519125,329217,2.97,74.73
2020,10.02,34477209,1023827,25752317,330902,2.97,74.69
2020,10.03,34810770,1029175,25974761,299356,2.96,74.62
2020,10.04,35101220,1033883,26241568,276715,2.95,74.76
2020,10.05,35383297,1037827,26459755,291309,2.93,74.78
2020,10.06,35709860,1044875,26730042,287559,2.93,74.85
2020,10.07,36058683,1050926,26974023,354436,2.91,74.81
2020,10.08,36411421,1056802,27234581,355912,2.90,74.80
2020,10.09,36776030,1062895,27473914,361108,2.89,74.71
2020,10.10,37104604,1068712,27693854,318735,2.88,74.64
2020,10.11,37426572,1073594,27929804,318862,2.87,74.63
2020,10.12,37751358,1077554,28140325,330070,2.85,74.54
2020,10.13,38042382,1081566,28373729,278192,2.84,74.58
2020,10.14,38422131,1087468,28594262,386981,2.83,74.42
2020,10.15,38763906,1093213,28820659,348111,2.82,74.35
2020,10.16,39203299,1099367,29052356,422479,2.80,74.11
2020,10.17,39609099,1105701,29301799,390473,2.79,73.98
2020,10.18,39945458,1110780,29527727,339082,2.78,73.92
2020,10.19,40321298,1114645,29732022,400202,2.76,73.74
2020,10.20,40679139,1119485,29952335,329558,2.75,73.63
2020,10.21,41089506,1126158,30181027,410376,2.74,73.45
2020,10.22,41542247,1133038,30431358,462530,2.73,73.25
2020,10.23,42058978,1139048,30678766,498215,2.71,72.94
2020,10.24,42537668,1145914,30909917,472837,2.69,72.66
2020,10.25,42974674,1151133,31131078,436767,2.68,72.44
2020,10.26,43384824,1155472,31333531,438595,2.66,72.22
2020,10.27,43834138,1161241,31601828,422052,2.65,72.09
2020,10.28,44298696,1168853,32220669,470892,2.64,72.74
2020,10.29,44839038,1176142,32498356,549149,2.62,72.48
2020,10.30,45417833,1183345,32767302,567579,2.61,72.15
2020,10.31,45960105,1191004,33031037,525035,2.59,71.87
2020,11.01,46435775,1197256,33323271,486293,2.58,71.76
2020,11.02,46871401,1202107,33595108,478805,2.56,71.68
2020,11.03,47323246,1208402,33894046,422446,2.55,71.62
2020,11.04,47924593,1216941,34209521,584751,2.54,71.38
2020,11.05,48527115,1228257,34522704,611899,2.53,71.14
2020,11.06,49126484,1237124,34833024,626553,2.52,70.90
2020,11.07,49752101,1246160,35143763,610785,2.50,70.64
2020,11.08,50232982,1253094,35423124,481891,2.49,70.52
2020,11.09,50799027,1258965,35665713,608588,2.48,70.21
2020,11.10,51193248,1264583,35798330,376468,2.47,69.93
2020,11.11,51731943,1273651,36065576,544275,2.46,69.72
2020,11.12,52523814,1287015,36533754,803965,2.45,69.56
2020,11.13,53150371,1296478,36916578,642514,2.44,69.46
2020,11.14,53749594,1305302,37232646,579507,2.43,69.27
2020,11.15,54308892,1313730,37552510,557244,2.42,69.15
2020,11.16,54825093,1319337,37797366,559380,2.41,68.94
2020,11.17,55425435,1329931,38258834,569392,2.40,69.03
2020,11.18,56020929,1341277,38691250,611472,2.39,69.07
2020,11.19,56658987,1352674,39102108,655883,2.39,69.01
2020,11.20,57347805,1363934,39480176,677553,2.38,68.84
2020,11.21,57989921,1375239,39855309,610941,2.37,68.73
2020,11.22,58550649,1383091,40204802,536571,2.36,68.67
2020,11.23,59042408,1390707,40525985,541023,2.36,68.64
2020,11.24,59615847,1399991,40935344,550886,2.35,68.67
2020,11.25,60193019,1412953,41334085,580242,2.35,68.67
2020,11.26,60811516,1424828,41805103,543605,2.34,68.75
2020,11.27,61407761,1435680,42161027,642322,2.34,68.66
2020,11.28,62059090,1446292,42588491,589124,2.33,68.63
2020,11.29,62638051,1455410,42952546,569394,2.32,68.57
2020,11.30,63117521,1462137,43307041,509339,2.32,68.61
2020,12.01,63658225,1471675,43802925,541316,2.31,68.81
2020,12.02,64303857,1484482,44287822,660439,2.31,68.87
2020,12.03,64950305,1496589,44765201,659573,2.30,68.92
2020,12.04,65667127,1510280,45235053,725885,2.30,68.89
2020,12.05,66346461,1522596,45673405,650785,2.29,68.84
2020,12.06,66966709,1532220,46113480,588773,2.29,68.86
2020,12.07,67484913,1539191,46425455,546446,2.28,68.79
2020,12.08,68057824,1548953,46909110,561213,2.28,68.93
2020,12.09,68693921,1561666,47394257,645130,2.27,68.99
2020,12.10,69381301,1574189,47854511,671949,2.27,68.97
2020,12.11,70069097,1587108,48346921,710657,2.27,69.00
2020,12.12,71546146,1599256,48841549,1441282,2.24,68.27
2020,12.13,72196850,1608867,50358919,605652,2.23,69.75
2020,12.14,72729703,1616303,50779433,550652,2.22,69.82
2020,12.15,73311429,1626616,51250213,563416,2.22,69.91
