中国,河北,辛集市,71,0,0,0,71
中国,河北,邢台,96,0,0,1,95
中国,河北,定州,2,0,0,0,2
中国,河北,沧州,49,0,0,3,46
中国,河北,张家口,43,0,0,0,43
中国,河北,唐山,58,0,0,1,57
中国,河北,邯郸,32,0,0,0,32
中国,河北,承德,7,0,0,0,7
中国,河北,衡水,8,0,0,0,8
中国,河北,秦皇岛,10,0,0,1,9
中国,黑龙江,牡丹江,40,0,4,0,36
中国,黑龙江,大庆,29,0,0,1,28
中国,黑龙江,齐齐哈尔,45,0,0,1,44
中国,黑龙江,黑河,295,0,0,0,295
中国,黑龙江,境外输入,406,0,0,0,406
中国,黑龙江,绥化,537,0,0,4,533
中国,黑龙江,地区待确认,2,0,0,0,2
中国,黑龙江,哈尔滨,546,0,0,4,542
中国,黑龙江,大兴安岭,3,0,0,0,3
中国,黑龙江,双鸭山,52,0,0,3,49
中国,黑龙江,鹤岗,5,0,0,0,5
中国,黑龙江,七台河,17,0,0,0,17
中国,黑龙江,鸡西,46,0,0,0,46
中国,黑龙江,伊春,1,0,0,0,1
中国,黑龙江,佳木斯,15,0,0,0,15
中国,江苏,境外输入,172,0,2,0,170
中国,江苏,南京,331,0,0,0,331
中国,江苏,无锡,55,0,0,0,55
中国,江苏,常州,54,0,0,0,54
中国,江苏,地区待确认,0,0,0,0,0
中国,江苏,扬州,593,0,0,0,593
中国,江苏,宿迁,16,0,0,0,16
中国,江苏,淮安,78,0,0,0,78
中国,江苏,盐城,27,0,0,0,27
中国,江苏,南通,40,0,0,0,40
中国,江苏,苏州,87,0,0,0,87
中国,江苏,徐州,79,0,0,0,79
中国,江苏,连云港,48,0,0,0,48
中国,江苏,镇江,12,0,0,0,12
中国,江苏,泰州,37,0,0,0,37
中国,湖北,境外输入,92,0,2,0,90
中国,湖北,孝感,3518,0,0,129,3389
中国,湖北,荆门,971,0,0,41,930
中国,湖北,荆州,1582,0,0,52,1530
中国,湖北,武汉,50380,0,0,3869,46511
中国,湖北,黄冈,2912,0,0,125,2787
中国,湖北,鄂州,1395,0,0,59,1336
中国,湖北,宜昌,931,0,0,37,894
中国,湖北,十堰,672,0,0,8,664
中国,湖北,天门,498,0,0,15,483
中国,湖北,仙桃,575,0,0,22,553
中国,湖北,黄石,1015,0,0,39,976
中国,湖北,潜江,198,0,0,9,189
中国,湖北,恩施州,252,0,0,7,245
中国,湖北,神农架,11,0,0,0,11
中国,湖北,随州,1307,0,0,45,1262
中国,湖北,咸宁,836,0,0,15,821
中国,湖北,襄阳,1175,0,0,40,1135
中国,山西,大同,13,0,1,0,12
中国,山西,运城,20,0,1,0,19
中国,山西,境外输入,127,0,0,0,127
中国,山西,晋中,41,0,0,0,41
中国,山西,太原,21,0,0,0,21
中国,山西,忻州,7,0,0,0,7
中国,山西,晋城,10,0,0,0,10
中国,山西,长治,8,0,0,0,8
中国,山西,朔州,8,0,0,0,8
中国,山西,临汾,2,0,0,0,2
中国,山西,阳泉,4,0,0,0,4
中国,山西,吕梁,6,0,0,0,6
中国,吉林,境外输入,34,0,1,0,33
中国,吉林,吉林,50,0,0,1,49
中国,吉林,通化,313,0,0,1,312
中国,吉林,长春,150,0,0,0,150
中国,吉林,松原,6,0,0,0,6
中国,吉林,四平,17,0,0,1,16
中国,吉林,白城,1,0,0,0,1
中国,吉林,公主岭,6,0,0,0,6
中国,吉林,辽源,7,0,0,0,7
中国,吉林,延边,5,0,0,0,5
中国,吉林,梅河口市,1,0,0,0,1
中国,重庆,境外输入,28,0,1,0,27
中国,重庆,奉节县,22,0,0,0,22
中国,重庆,巴南区,7,0,0,0,7
中国,重庆,两江新区,18,0,0,0,18
中国,重庆,九龙坡区,22,0,0,1,21
中国,重庆,高新区,4,0,0,0,4
中国,重庆,沙坪坝区,10,0,0,0,10
中国,重庆,江津区,6,0,0,0,6
中国,重庆,大足区,14,0,0,0,14
中国,重庆,綦江区,23,0,0,0,23
